iso2_code,year,quarter,total_pushers,n_languages,quarter_id,log_pushers,banned_persistent,italy_temp_ban,country,treatment_type,post_chatgpt,treat_did
PT,2021,4,63430,64,20214,11.057707979914358,0,0,,none,0,0
PT,2022,1,76491,68,20221,11.244941439182865,0,0,,none,0,0
PT,2022,2,82589,70,20222,11.321643886804763,0,0,,none,0,0
PT,2022,3,73148,65,20223,11.200253735814842,0,0,,none,0,0
PT,2022,4,87547,69,20224,11.379942493363975,0,0,,none,1,0
PT,2023,1,97931,69,20231,11.492028639257244,0,0,,none,1,0
PT,2023,2,101255,74,20232,11.525407242472284,0,0,,none,1,0
PT,2023,3,85888,71,20233,11.360811043893564,0,0,,none,1,0
PT,2023,4,99989,76,20234,11.512825459969894,0,0,,none,1,0
PT,2024,1,111347,83,20241,11.62041571114118,0,0,,none,1,0
PT,2024,2,116797,82,20242,11.668201225941987,0,0,,none,1,0
PT,2024,3,96578,79,20243,11.478116605263347,0,0,,none,1,0
PT,2024,4,113987,81,20244,11.643848458678184,0,0,,none,1,0
PT,2025,1,126568,82,20251,11.748542892988908,0,0,,none,1,0
PT,2025,2,137682,86,20252,11.832709220305206,0,0,,none,1,0
PT,2025,3,120582,80,20253,11.700093591481785,0,0,,none,1,0
PY,2020,1,2054,7,20201,7.628031126930335,0,0,,none,0,0
PY,2020,2,2626,8,20202,7.87359778968554,0,0,,none,0,0
PY,2020,3,2984,9,20203,8.001355025826703,0,0,,none,0,0
PY,2020,4,3022,10,20204,8.014004994779459,0,0,,none,0,0
PY,2021,1,2837,10,20211,7.950854857719988,0,0,,none,0,0
PY,2021,2,3306,10,20212,8.103796712981794,0,0,,none,0,0
PY,2021,3,4073,13,20213,8.31238059678675,0,0,,none,0,0
PY,2021,4,3362,9,20214,8.12058871174027,0,0,,none,0,0
PY,2022,1,3699,10,20221,8.216088098632316,0,0,,none,0,0
PY,2022,2,4640,12,20222,8.442685139241176,0,0,,none,0,0
PY,2022,3,5549,12,20223,8.62155320674048,0,0,,none,0,0
PY,2022,4,5721,12,20224,8.652073673610056,0,0,,none,1,0
PY,2023,1,5193,11,20231,8.555259392222693,0,0,,none,1,0
PY,2023,2,5927,13,20232,8.687442166975924,0,0,,none,1,0
PY,2023,3,6345,13,20233,8.75557997214314,0,0,,none,1,0
PY,2023,4,6804,15,20234,8.825412915085566,0,0,,none,1,0
PY,2024,1,6142,12,20241,8.723068501163928,0,0,,none,1,0
PY,2024,2,8378,15,20242,9.033483854613287,0,0,,none,1,0
PY,2024,3,9257,20,20243,9.133243321591216,0,0,,none,1,0
PY,2024,4,9538,21,20244,9.163143937145207,0,0,,none,1,0
PY,2025,1,7551,18,20251,8.929567707825337,0,0,,none,1,0
PY,2025,2,10832,23,20252,9.290352309945568,0,0,,none,1,0
PY,2025,3,12029,22,20253,9.395158808968725,0,0,,none,1,0
QA,2020,1,918,4,20201,6.823286122355687,0,0,,none,0,0
QA,2020,2,1637,6,20202,7.401231264413015,0,0,,none,0,0
QA,2020,3,1626,6,20203,7.394493107219038,0,0,,none,0,0
QA,2020,4,1487,5,20204,7.305188215393037,0,0,,none,0,0
QA,2021,1,1927,6,20211,7.564238475170491,0,0,,none,0,0
QA,2021,2,2190,7,20212,7.692113339595466,0,0,,none,0,0
QA,2021,3,1603,5,20213,7.38025578842646,0,0,,none,0,0
QA,2021,4,1633,5,20214,7.3987862754199485,0,0,,none,0,0
QA,2022,1,2301,7,20221,7.741533589281828,0,0,,none,0,0
QA,2022,2,1933,5,20222,7.56734567601324,0,0,,none,0,0
QA,2022,3,2046,6,20223,7.624130585661289,0,0,,none,0,0
QA,2022,4,1766,5,20224,7.4770384723196965,0,0,,none,1,0
QA,2023,1,2115,6,20231,7.65728279297819,0,0,,none,1,0
QA,2023,2,2889,10,20232,7.969011781106478,0,0,,none,1,0
QA,2023,3,2988,10,20233,8.002694162283937,0,0,,none,1,0
QA,2023,4,3338,11,20234,8.113426639943654,0,0,,none,1,0
QA,2024,1,3859,11,20241,8.258422462458876,0,0,,none,1,0
QA,2024,2,4059,12,20242,8.308938252595778,0,0,,none,1,0
QA,2024,3,4386,13,20243,8.386400901166214,0,0,,none,1,0
QA,2024,4,4364,13,20244,8.381373468273702,0,0,,none,1,0
QA,2025,1,5718,14,20251,8.651549243915316,0,0,,none,1,0
QA,2025,2,7646,19,20252,8.942068693044225,0,0,,none,1,0
QA,2025,3,8266,19,20253,9.020026965252676,0,0,,none,1,0
RE,2020,1,513,3,20201,6.2422232654551655,0,0,,none,0,0
RE,2020,2,572,3,20202,6.35088571671474,0,0,,none,0,0
RE,2020,3,624,3,20203,6.437751649736401,0,0,,none,0,0
RE,2020,4,894,5,20204,6.796823718274855,0,0,,none,0,0
RE,2021,1,1200,6,20211,7.0909098220799835,0,0,,none,0,0
RE,2021,2,1142,6,20212,7.04141166379481,0,0,,none,0,0
RE,2021,3,988,4,20213,6.8966943316227125,0,0,,none,0,0
RE,2021,4,790,4,20214,6.673297967767654,0,0,,none,0,0
RE,2022,1,1315,6,20221,7.182352111885263,0,0,,none,0,0
RE,2022,2,1153,5,20222,7.050989447068045,0,0,,none,0,0
RE,2022,3,1256,6,20223,7.136483208590247,0,0,,none,0,0
RE,2022,4,1070,5,20224,6.976348070447749,0,0,,none,1,0
RE,2023,1,1302,6,20231,7.172424577124845,0,0,,none,1,0
RE,2023,2,1191,5,20232,7.083387847625295,0,0,,none,1,0
RE,2023,3,937,4,20233,6.843749949006225,0,0,,none,1,0
RE,2023,4,976,4,20234,6.884486652042782,0,0,,none,1,0
RE,2024,1,1200,6,20241,7.0909098220799835,0,0,,none,1,0
RE,2024,2,982,4,20242,6.890609120147166,0,0,,none,1,0
RE,2024,3,1035,5,20243,6.943122422819428,0,0,,none,1,0
RE,2024,4,1151,5,20244,7.049254841255837,0,0,,none,1,0
RE,2025,1,1229,5,20251,7.114769448366463,0,0,,none,1,0
RE,2025,2,1573,6,20252,7.3613754289773485,0,0,,none,1,0
RE,2025,3,1816,6,20253,7.504942068396171,0,0,,none,1,0
RO,2020,1,61060,57,20201,11.019628643488533,0,0,,none,0,0
RO,2020,2,67932,57,20202,11.126277204319269,0,0,,none,0,0
RO,2020,3,52352,52,20203,10.86576452124698,0,0,,none,0,0
RO,2020,4,64450,57,20204,11.073660524150764,0,0,,none,0,0
RO,2021,1,79238,68,20211,11.280223880843911,0,0,,none,0,0
RO,2021,2,77918,68,20212,11.2634251045585,0,0,,none,0,0
RO,2021,3,59175,62,20213,10.988271333267704,0,0,,none,0,0
RO,2021,4,72438,66,20214,11.19050010737418,0,0,,none,0,0
RO,2022,1,86768,73,20221,11.3710046940006,0,0,,none,0,0
RO,2022,2,88288,73,20222,11.388370803520464,0,0,,none,0,0
RO,2022,3,72598,68,20223,11.19270642661334,0,0,,none,0,0
RO,2022,4,84783,68,20224,11.347862124732544,0,0,,none,1,0
RO,2023,1,100609,75,20231,11.519006935286097,0,0,,none,1,0
RO,2023,2,97534,72,20232,11.487966566929034,0,0,,none,1,0
RO,2023,3,75388,72,20233,11.230416654759107,0,0,,none,1,0
RO,2023,4,89901,70,20234,11.406475467153298,0,0,,none,1,0
RO,2024,1,110057,78,20241,11.608762778542406,0,0,,none,1,0
RO,2024,2,104380,79,20242,11.555802945530896,0,0,,none,1,0
RO,2024,3,81956,74,20243,11.313949998461839,0,0,,none,1,0
RO,2024,4,97931,83,20244,11.492028639257244,0,0,,none,1,0
RO,2025,1,124926,91,20251,11.735484845690017,0,0,,none,1,0
RO,2025,2,125900,86,20252,11.74325116281265,0,0,,none,1,0
RO,2025,3,100994,77,20253,11.52282628964749,0,0,,none,1,0
RS,2020,1,28358,30,20201,10.252699719093494,0,0,,none,0,0
RS,2020,2,29288,30,20202,10.28496729789378,0,0,,none,0,0
RS,2020,3,27691,29,20203,10.228898841797916,0,0,,none,0,0
RS,2020,4,30036,30,20204,10.310185234046838,0,0,,none,0,0
RS,2021,1,33490,34,20211,10.419032025002059,0,0,,none,0,0
RS,2021,2,32618,33,20212,10.392650219665859,0,0,,none,0,0
RS,2021,3,29371,32,20213,10.2877971185715,0,0,,none,0,0
RS,2021,4,31949,34,20214,10.371927459805681,0,0,,none,0,0
RS,2022,1,37735,41,20221,10.538369824964098,0,0,,none,0,0
RS,2022,2,38355,42,20222,10.554666248273572,0,0,,none,0,0
RS,2022,3,37613,41,20223,10.535131600502023,0,0,,none,0,0
RS,2022,4,44535,49,20224,10.704053129863343,0,0,,none,1,0
RS,2023,1,48164,48,20231,10.782387895191723,0,0,,none,1,0
RS,2023,2,47056,47,20232,10.759114911843048,0,0,,none,1,0
RS,2023,3,43119,45,20233,10.671742205582879,0,0,,none,1,0
RS,2023,4,45842,46,20234,10.732977794273367,0,0,,none,1,0
RS,2024,1,50430,48,20241,10.828361344340758,0,0,,none,1,0
RS,2024,2,50776,53,20242,10.83519877513616,0,0,,none,1,0
RS,2024,3,46485,52,20243,10.746906470974373,0,0,,none,1,0
RS,2024,4,49353,53,20244,10.80677409527503,0,0,,none,1,0
RS,2025,1,47835,52,20251,10.775533773088698,0,0,,none,1,0
RS,2025,2,52330,55,20252,10.865344208681089,0,0,,none,1,0
RS,2025,3,57209,57,20253,10.954483987262574,0,0,,none,1,0
RU,2020,1,410332,118,20201,12.924724304150466,1,0,Russia,persistent_block,0,0
RU,2020,2,489766,125,20202,13.101685046791898,1,0,Russia,persistent_block,0,0
RU,2020,3,449347,134,20203,13.015552922203131,1,0,Russia,persistent_block,0,0
RU,2020,4,525923,143,20204,13.172911994588624,1,0,Russia,persistent_block,0,0
RU,2021,1,535756,142,20211,13.19143597904608,1,0,Russia,persistent_block,0,0
RU,2021,2,578984,144,20212,13.269031849483795,1,0,Russia,persistent_block,0,0
RU,2021,3,529087,144,20213,13.178910048612348,1,0,Russia,persistent_block,0,0
RU,2021,4,618691,153,20214,13.335362851097678,1,0,Russia,persistent_block,0,0
RU,2022,1,634357,154,20221,13.36036874282366,1,0,Russia,persistent_block,0,0
RU,2022,2,670304,153,20222,13.41548811166479,1,0,Russia,persistent_block,0,0
RU,2022,3,599383,149,20223,13.303657740148399,1,0,Russia,persistent_block,0,0
RU,2022,4,658125,150,20224,13.397151681337409,1,0,Russia,persistent_block,1,1
RU,2023,1,666440,146,20231,13.409706892552054,1,0,Russia,persistent_block,1,1
RU,2023,2,705593,148,20232,13.466795280237204,1,0,Russia,persistent_block,1,1
RU,2023,3,587608,141,20233,13.283817039706427,1,0,Russia,persistent_block,1,1
RU,2023,4,689385,147,20234,13.443556625344922,1,0,Russia,persistent_block,1,1
RU,2024,1,663598,147,20241,13.405433330365405,1,0,Russia,persistent_block,1,1
RU,2024,2,719461,151,20242,13.486258989460344,1,0,Russia,persistent_block,1,1
RU,2024,3,570124,148,20243,13.253610914014002,1,0,Russia,persistent_block,1,1
RU,2024,4,675855,156,20244,13.423735314582117,1,0,Russia,persistent_block,1,1
RU,2025,1,650445,154,20251,13.38541356042205,1,0,Russia,persistent_block,1,1
RU,2025,2,727454,156,20252,13.49730742044454,1,0,Russia,persistent_block,1,1
RU,2025,3,568276,150,20253,13.250364254884305,1,0,Russia,persistent_block,1,1
RW,2020,1,2520,8,20201,7.83241092718792,0,0,,none,0,0
RW,2020,2,2580,8,20202,7.855932199718614,0,0,,none,0,0
RW,2020,3,2773,7,20203,7.928045600874777,0,0,,none,0,0
RW,2020,4,3890,11,20204,8.266421472984554,0,0,,none,0,0
RW,2021,1,3896,10,20211,8.26796230533871,0,0,,none,0,0
RW,2021,2,4413,11,20212,8.392536586816682,0,0,,none,0,0
RW,2021,3,4854,11,20213,8.487764380725425,0,0,,none,0,0
RW,2021,4,5084,13,20214,8.53405030848266,0,0,,none,0,0
RW,2022,1,6567,17,20221,8.789964651132264,0,0,,none,0,0
RW,2022,2,8323,20,20222,9.026898187513526,0,0,,none,0,0
RW,2022,3,7898,15,20223,8.97449144816442,0,0,,none,0,0
RW,2022,4,8773,17,20224,9.07954808172616,0,0,,none,1,0
RW,2023,1,12120,23,20231,9.402694764470512,0,0,,none,1,0
RW,2023,2,14106,23,20232,9.554426407074502,0,0,,none,1,0
RW,2023,3,12465,19,20233,9.430760217368796,0,0,,none,1,0
RW,2023,4,13013,22,20234,9.47378098005493,0,0,,none,1,0
RW,2024,1,17198,26,20241,9.752606521576492,0,0,,none,1,0
RW,2024,2,21700,28,20242,9.985113621416073,0,0,,none,1,0
RW,2024,3,19477,25,20243,9.877040902521145,0,0,,none,1,0
RW,2024,4,20061,25,20244,9.90658275744343,0,0,,none,1,0
RW,2025,1,23703,27,20251,10.073399089253401,0,0,,none,1,0
RW,2025,2,33966,30,20252,10.433144744037243,0,0,,none,1,0
RW,2025,3,29047,26,20253,10.276704913094171,0,0,,none,1,0
SA,2020,1,11204,22,20201,9.324115386235027,0,0,,none,0,0
SA,2020,2,16599,24,20202,9.717157974344635,0,0,,none,0,0
SA,2020,3,17088,25,20203,9.746190260646909,0,0,,none,0,0
SA,2020,4,17781,28,20204,9.785941988681085,0,0,,none,0,0
SA,2021,1,18741,27,20211,9.838522273683768,0,0,,none,0,0
SA,2021,2,18772,25,20212,9.840174946324362,0,0,,none,0,0
SA,2021,3,20347,26,20213,9.920737905942655,0,0,,none,0,0
SA,2021,4,20325,29,20214,9.919656133697712,0,0,,none,0,0
SA,2022,1,23131,28,20221,10.04897221927811,0,0,,none,0,0
SA,2022,2,24269,30,20222,10.096996298720647,0,0,,none,0,0
SA,2022,3,25753,29,20223,10.15634523383373,0,0,,none,0,0
SA,2022,4,27383,33,20224,10.217714180210022,0,0,,none,1,0
SA,2023,1,29776,32,20231,10.301491562412671,0,0,,none,1,0
SA,2023,2,29565,32,20232,10.294380331461035,0,0,,none,1,0
SA,2023,3,28656,30,20233,10.263153020397368,0,0,,none,1,0
SA,2023,4,33564,32,20234,10.421239136372852,0,0,,none,1,0
SA,2024,1,35768,36,20241,10.484836875474242,0,0,,none,1,0
SA,2024,2,36540,38,20242,10.506190196826267,0,0,,none,1,0
SA,2024,3,36737,32,20243,10.51156692070601,0,0,,none,1,0
SA,2024,4,42634,36,20244,10.66043079117615,0,0,,none,1,0
SA,2025,1,45606,38,20251,10.727816492493142,0,0,,none,1,0
SA,2025,2,61076,46,20252,11.019890642212786,0,0,,none,1,0
SA,2025,3,69898,50,20253,11.154806621967923,0,0,,none,1,0
SC,2022,3,113,1,20223,4.736198448394496,0,0,,none,0,0
SC,2022,4,497,4,20224,6.210600077024653,0,0,,none,1,0
SC,2023,1,516,4,20231,6.248042874508429,0,0,,none,1,0
SC,2023,2,914,5,20232,6.818924065275521,0,0,,none,1,0
SC,2023,3,372,3,20233,5.921578419643816,0,0,,none,1,0
SC,2024,4,485,4,20244,6.186208623900494,0,0,,none,1,0
SC,2025,1,102,1,20251,4.634728988229636,0,0,,none,1,0
SC,2025,2,585,4,20252,6.373319789577012,0,0,,none,1,0
SC,2025,3,1654,7,20253,7.411556287811163,0,0,,none,1,0
SD,2020,1,497,3,20201,6.210600077024653,0,0,,none,0,0
SD,2020,2,952,4,20202,6.859614903654202,0,0,,none,0,0
SD,2020,3,1086,6,20203,6.99117688712121,0,0,,none,0,0
SD,2020,4,1299,6,20204,7.170119543449628,0,0,,none,0,0
SD,2021,1,1297,6,20211,7.168579897264035,0,0,,none,0,0
SD,2021,2,1202,6,20212,7.0925737159746784,0,0,,none,0,0
SD,2021,3,1361,6,20213,7.216709486709457,0,0,,none,0,0
SD,2021,4,1014,5,20214,6.922643891475888,0,0,,none,0,0
SD,2022,1,1780,6,20221,7.484930283289661,0,0,,none,0,0
SD,2022,2,1899,8,20222,7.549609165154532,0,0,,none,0,0
SD,2022,3,2223,9,20223,7.707062655370473,0,0,,none,0,0
SD,2022,4,2836,10,20224,7.950502434808851,0,0,,none,1,0
SD,2023,1,3100,12,20231,8.03947991910045,0,0,,none,1,0
SD,2023,2,1260,6,20232,7.13966033596492,0,0,,none,1,0
SD,2023,3,1719,6,20233,7.450079569807499,0,0,,none,1,0
SD,2023,4,1664,7,20234,7.417580402414544,0,0,,none,1,0
SD,2024,1,990,6,20241,6.898714534329988,0,0,,none,1,0
SD,2024,2,782,4,20242,6.663132695990803,0,0,,none,1,0
SD,2024,3,923,4,20243,6.828712071641684,0,0,,none,1,0
SD,2024,4,802,4,20244,6.688354713946762,0,0,,none,1,0
SD,2025,1,951,4,20251,6.858565034791365,0,0,,none,1,0
SD,2025,2,1081,4,20252,6.9865664594064265,0,0,,none,1,0
SD,2025,3,1591,5,20253,7.3727463664043285,0,0,,none,1,0
SE,2020,1,114141,79,20201,11.64519856627817,0,0,,none,0,0
SE,2020,2,114474,77,20202,11.648111737525296,0,0,,none,0,0
SE,2020,3,105815,81,20203,11.569457015705883,0,0,,none,0,0
SE,2020,4,131711,93,20204,11.788372999753667,0,0,,none,0,0
SE,2021,1,133937,92,20211,11.805132285293427,0,0,,none,0,0
SE,2021,2,131176,91,20212,11.78430283524638,0,0,,none,0,0
SE,2021,3,108882,90,20213,11.598029190215417,0,0,,none,0,0
SE,2021,4,140230,99,20214,11.851046341836966,0,0,,none,0,0
SE,2022,1,146245,98,20221,11.893045414292724,0,0,,none,0,0
SE,2022,2,143666,102,20222,11.875253400600698,0,0,,none,0,0
SE,2022,3,125702,95,20223,11.74167726064199,0,0,,none,0,0
SE,2022,4,158983,105,20224,11.976558847208121,0,0,,none,1,0
SE,2023,1,165491,110,20231,12.016678134262339,0,0,,none,1,0
SE,2023,2,152482,107,20232,11.934808393405921,0,0,,none,1,0
SE,2023,3,135681,101,20233,11.818069191483128,0,0,,none,1,0
SE,2023,4,169910,113,20234,12.043030049531263,0,0,,none,1,0
SE,2024,1,172313,111,20241,12.057073672842519,0,0,,none,1,0
SE,2024,2,165689,110,20242,12.017873851563342,0,0,,none,1,0
SE,2024,3,148650,107,20243,11.909356555615187,0,0,,none,1,0
SE,2024,4,185934,113,20244,12.133152429253546,0,0,,none,1,0
SE,2025,1,193323,118,20251,12.172122816827107,0,0,,none,1,0
SE,2025,2,199189,117,20252,12.20201442206932,0,0,,none,1,0
SE,2025,3,181975,112,20253,12.111630089231697,0,0,,none,1,0
SG,2020,1,77154,56,20201,11.253571664505305,0,0,,none,0,0
SG,2020,2,94106,60,20202,11.452187711754679,0,0,,none,0,0
SG,2020,3,103862,65,20203,11.550828002018696,0,0,,none,0,0
SG,2020,4,109097,75,20204,11.60000183984745,0,0,,none,0,0
SG,2021,1,106072,75,20211,11.571882815308754,0,0,,none,0,0
SG,2021,2,130697,79,20212,11.780644597276412,0,0,,none,0,0
SG,2021,3,135228,83,20213,11.814724916631219,0,0,,none,0,0
SG,2021,4,141119,85,20214,11.857365871240619,0,0,,none,0,0
SG,2022,1,155822,92,20221,11.956476026683726,0,0,,none,0,0
SG,2022,2,173273,92,20222,12.062629435596541,0,0,,none,0,0
SG,2022,3,187005,99,20223,12.13889598088349,0,0,,none,0,0
SG,2022,4,183907,102,20224,12.12219091154944,0,0,,none,1,0
SG,2023,1,205941,106,20231,12.23534985473006,0,0,,none,1,0
SG,2023,2,227956,113,20232,12.336912293658795,0,0,,none,1,0
SG,2023,3,233230,118,20233,12.359784657728284,0,0,,none,1,0
SG,2023,4,240791,116,20234,12.391688769273559,0,0,,none,1,0
SG,2024,1,248531,119,20241,12.423326888864151,0,0,,none,1,0
SG,2024,2,259231,131,20242,12.465478692630217,0,0,,none,1,0
SG,2024,3,269435,128,20243,12.504086164320201,0,0,,none,1,0
SG,2024,4,284393,133,20244,12.558115879642264,0,0,,none,1,0
SG,2025,1,329903,139,20251,12.706556982029497,0,0,,none,1,0
SG,2025,2,356081,139,20252,12.782916320389306,0,0,,none,1,0
SG,2025,3,415012,143,20253,12.936065124023413,0,0,,none,1,0
SI,2020,1,10600,24,20201,9.268703615273097,0,0,,none,0,0
SI,2020,2,10968,24,20202,9.302828391411333,0,0,,none,0,0
SI,2020,3,9507,23,20203,9.159888828480085,0,0,,none,0,0
SI,2020,4,12051,24,20204,9.396985900250192,0,0,,none,0,0
SI,2021,1,12102,24,20211,9.401208634738603,0,0,,none,0,0
SI,2021,2,12002,25,20212,9.392911897525345,0,0,,none,0,0
SI,2021,3,10017,23,20213,9.212138753917563,0,0,,none,0,0
SI,2021,4,12094,25,20214,9.400547423044127,0,0,,none,0,0
SI,2022,1,14026,28,20221,9.54873932271967,0,0,,none,0,0
SI,2022,2,13887,25,20222,9.538780436900131,0,0,,none,0,0
SI,2022,3,11908,25,20223,9.385049695767997,0,0,,none,0,0
SI,2022,4,14455,26,20224,9.578864832272064,0,0,,none,1,0
SI,2023,1,16364,29,20231,9.702900186935281,0,0,,none,1,0
SI,2023,2,16057,29,20232,9.68396244674463,0,0,,none,1,0
SI,2023,3,13043,28,20233,9.47608353690921,0,0,,none,1,0
SI,2023,4,15191,28,20234,9.628524252492122,0,0,,none,1,0
SI,2024,1,16700,28,20241,9.723223876851618,0,0,,none,1,0
SI,2024,2,17583,30,20242,9.774744676643403,0,0,,none,1,0
SI,2024,3,14154,28,20243,9.557823197546,0,0,,none,1,0
SI,2024,4,17821,29,20244,9.788188928172666,0,0,,none,1,0
SI,2025,1,20468,30,20251,9.926666825483533,0,0,,none,1,0
SI,2025,2,20799,32,20252,9.94270826568941,0,0,,none,1,0
SI,2025,3,17729,31,20253,9.783013399068254,0,0,,none,1,0
SK,2020,1,13997,24,20201,9.546669741249485,0,0,,none,0,0
SK,2020,2,17564,30,20202,9.773663564699927,0,0,,none,0,0
SK,2020,3,14682,28,20203,9.594445640962938,0,0,,none,0,0
SK,2020,4,18752,32,20204,9.839109018599922,0,0,,none,0,0
SK,2021,1,19983,32,20211,9.90268723236536,0,0,,none,0,0
SK,2021,2,19254,31,20212,9.865526046249009,0,0,,none,0,0
SK,2021,3,15897,28,20213,9.673948594133059,0,0,,none,0,0
SK,2021,4,20410,34,20214,9.923829250194043,0,0,,none,0,0
SK,2022,1,21543,32,20221,9.977852634491434,0,0,,none,0,0
SK,2022,2,23211,35,20222,10.052424665310498,0,0,,none,0,0
SK,2022,3,19696,33,20223,9.888221618865694,0,0,,none,0,0
SK,2022,4,24156,38,20224,10.092329472153317,0,0,,none,1,0
SK,2023,1,25483,38,20231,10.145806083236378,0,0,,none,1,0
SK,2023,2,26880,39,20232,10.199174996326047,0,0,,none,1,0
SK,2023,3,21266,32,20233,9.964911854523127,0,0,,none,1,0
SK,2023,4,26233,37,20234,10.17481155837509,0,0,,none,1,0
SK,2024,1,26439,35,20241,10.182633293965623,0,0,,none,1,0
SK,2024,2,28232,38,20242,10.248246785526897,0,0,,none,1,0
SK,2024,3,22466,32,20243,10.019802844917477,0,0,,none,1,0
SK,2024,4,28816,39,20244,10.268720769756413,0,0,,none,1,0
SK,2025,1,31742,40,20251,10.36542750757227,0,0,,none,1,0
SK,2025,2,33807,42,20252,10.428452739855837,0,0,,none,1,0
SK,2025,3,29051,39,20253,10.276842606726058,0,0,,none,1,0
SL,2021,2,105,1,20212,4.663439094112067,0,0,,none,0,0
SL,2022,1,161,1,20221,5.087596335232384,0,0,,none,0,0
SL,2022,2,254,2,20222,5.541263545158426,0,0,,none,0,0
SL,2022,3,108,1,20223,4.6913478822291435,0,0,,none,0,0
SL,2022,4,336,3,20224,5.820082930352362,0,0,,none,1,0
SL,2023,1,430,3,20231,6.066108090103747,0,0,,none,1,0
SL,2023,2,218,2,20232,5.389071729816501,0,0,,none,1,0
SL,2023,3,376,3,20233,5.932245187448011,0,0,,none,1,0
SL,2023,4,378,3,20234,5.937536205082426,0,0,,none,1,0
SL,2024,1,416,3,20241,6.0330862217988015,0,0,,none,1,0
SL,2024,2,360,3,20242,5.8888779583328805,0,0,,none,1,0
SL,2024,3,563,3,20243,6.335054251498059,0,0,,none,1,0
SL,2024,4,555,3,20244,6.320768294250582,0,0,,none,1,0
SL,2025,1,814,3,20251,6.703188113240863,0,0,,none,1,0
SL,2025,2,1077,5,20252,6.982862751468942,0,0,,none,1,0
SL,2025,3,1584,5,20253,7.368339686311381,0,0,,none,1,0
SN,2020,1,3111,9,20201,8.043020885298283,0,0,,none,0,0
SN,2020,2,3663,11,20202,8.20631072579402,0,0,,none,0,0
SN,2020,3,3314,9,20203,8.106212902619962,0,0,,none,0,0
SN,2020,4,3824,12,20204,8.249313746260636,0,0,,none,0,0
SN,2021,1,5512,14,20211,8.614864218589684,0,0,,none,0,0
SN,2021,2,5453,13,20212,8.604104563405533,0,0,,none,0,0
SN,2021,3,4569,12,20213,8.42726848388825,0,0,,none,0,0
SN,2021,4,4844,12,20214,8.485702524324866,0,0,,none,0,0
SN,2022,1,5803,12,20221,8.666302614004078,0,0,,none,0,0
SN,2022,2,7544,19,20222,8.928640371201949,0,0,,none,0,0
SN,2022,3,6811,15,20223,8.826441041782578,0,0,,none,0,0
SN,2022,4,7280,19,20224,8.893023494394711,0,0,,none,1,0
SN,2023,1,9235,20,20231,9.130864170474386,0,0,,none,1,0
SN,2023,2,7639,20,20232,8.941152882160566,0,0,,none,1,0
SN,2023,3,8271,20,20233,9.02063159674821,0,0,,none,1,0
SN,2023,4,8432,20,20234,9.039907859574642,0,0,,none,1,0
SN,2024,1,9848,20,20241,9.195125206169703,0,0,,none,1,0
SN,2024,2,11353,20,20242,9.337325383730672,0,0,,none,1,0
SN,2024,3,11145,21,20243,9.318835968129482,0,0,,none,1,0
SN,2024,4,12719,22,20244,9.450930836894113,0,0,,none,1,0
SN,2025,1,16809,25,20251,9.729729226402661,0,0,,none,1,0
SN,2025,2,20686,26,20252,9.93726076264305,0,0,,none,1,0
SN,2025,3,21687,27,20253,9.984514391178502,0,0,,none,1,0
SO,2020,2,114,1,20202,4.74493212836325,0,0,,none,0,0
SO,2020,3,266,2,20203,5.58724865840025,0,0,,none,0,0
SO,2020,4,296,2,20204,5.6937321388027,0,0,,none,0,0
SO,2021,1,511,3,20211,6.238324625039508,0,0,,none,0,0
SO,2021,2,481,3,20212,6.1779441140506,0,0,,none,0,0
SO,2021,3,553,3,20213,6.317164686747284,0,0,,none,0,0
SO,2021,4,635,3,20214,6.455198563340122,0,0,,none,0,0
SO,2022,1,874,3,20221,6.774223886357614,0,0,,none,0,0
SO,2022,2,991,3,20222,6.899723107284872,0,0,,none,0,0
SO,2022,3,1080,3,20223,6.985641817639208,0,0,,none,0,0
SO,2022,4,1616,6,20224,7.388327859577107,0,0,,none,1,0
SO,2023,1,3768,13,20231,8.234564993267135,0,0,,none,1,0
SO,2023,2,1376,3,20232,7.227662498728654,0,0,,none,1,0
SO,2023,3,1614,3,20233,7.387090235656757,0,0,,none,1,0
SO,2023,4,3227,11,20234,8.07961802938984,0,0,,none,1,0
SO,2024,1,1976,4,20241,7.589335823170617,0,0,,none,1,0
SO,2024,2,2147,5,20242,7.672292455628756,0,0,,none,1,0
SO,2024,3,2946,5,20243,7.988542982737695,0,0,,none,1,0
SO,2024,4,4228,13,20244,8.34972083747249,0,0,,none,1,0
SO,2025,1,5802,14,20251,8.666130304190608,0,0,,none,1,0
SO,2025,2,4608,8,20252,8.435766192720509,0,0,,none,1,0
SO,2025,3,6912,17,20253,8.841158975945264,0,0,,none,1,0
SR,2025,3,216,2,20253,5.37989735354046,0,0,,none,1,0
SS,2025,3,359,3,20253,5.886104031450156,0,0,,none,1,0
SV,2020,1,4729,12,20201,8.46168048148598,0,0,,none,0,0
SV,2020,2,8532,18,20202,9.051696278536586,0,0,,none,0,0
SV,2020,3,8359,16,20203,9.031213706078747,0,0,,none,0,0
SV,2020,4,9230,16,20204,9.130322663990151,0,0,,none,0,0
SV,2021,1,7609,15,20211,8.937218450855731,0,0,,none,0,0
SV,2021,2,9899,18,20212,9.20029003612268,0,0,,none,0,0
SV,2021,3,9718,19,20213,9.181838011503471,0,0,,none,0,0
