W2_WeightSocDemTurnAttrition	region	age	gender	W1_news_socmed	W1_news_important	W1_news_notime	W1_news_toomuch	W1_news_switchaway	W1_news_notinteresting	W2_news_socmed	W2_news_important	W2_news_notime	W2_news_toomuch	W2_news_switchaway	W2_news_notinteresting	congruence	congruence_EU	avoidance	education	interest	knowledge	internal_efficacy	external_efficacy	avoidance_alt	sample
	2.0	81	0	3	2	4	4	2	2	3	2	3	2	3	2	0.8319135	0.8319135	2.8333333	1	6.0	1.0	3.0	2.0	0.28998348	1.0
	1.0	71	1	2	1	2	2	3	2	2	2	1	2	2	1			2.0	2	9.0	3.0	4.0	2.5	-0.50860184	
0.9094273	1.0	44	1	1	2	1	2	2	2	1	2	2	2	2	4	0.16808653	0.16808653	1.6666666	2	0.0	2.0	1.0	1.0	-0.8165861	1.0
3.7562635	0.0	78	1	1	2	2	5	4	3	1	3	2	4	3	4			2.8333333	0	0.0	2.0	1.0	1.0	0.4499246	
0.8443058	1.0	52	0	2	1	1	2	3	3	3	1	1	3	3	3	1.7811775	1.7811775	2.0	2	6.0	3.0		2.5	-0.41046402	
	1.0	56	0	2	2	2	2	2	2									2.0	0	4.0	2.0	1.0	1.0	-0.51093906	
	2.0	51	0	1	1	4	5	2	2	1	2	1	4	1	2	1.8319135	1.8319135	2.5	2	6.0	2.0	1.0	1.0	-0.012872374	1.0
	1.0	65	0	2	1	1	3	1	3	3	2	4	3	3	3	0.8319135	0.8319135	1.8333334	1	7.0	2.0	3.0	1.0	-0.5882858	1.0
0.09536587	2.0	69	1	2	2	2	2	2	2	4	2	4	2	3	2	3.1680865	3.1680865	2.0	2	7.0	3.0	2.5	4.0	-0.51093906	1.0
	1.0	80	0	4	2	4	4	2	4	4	4	2	5	4	4	2.1680865	2.1680865	3.3333333	2	1.0	3.0	2.0	1.0	0.9468736	1.0
1.7660269	1.0	79	1	1	2	3	3	2	4	1	2	2	4	2	2	2.1680865	2.1680865	2.5	0	5.0	1.0	3.0	1.5	0.16971344	1.0
	2.0	43	0	1	1	1	2	1	1									1.1666666	2	8.0	2.0	4.0	4.0	-1.41533	
0.9898078	2.0	64	1		1	4	3	4	4	4	2	4	4	3	3				2	6.0	3.0	4.0	3.0		
	2.0	40	1	4	2	5	5	2	4	4	2	5	5	2	4	1.3342371	0.39852834	3.6666667	2	8.0	3.0	5.0	4.0	1.2719951	1.0
	1.0	48	1	2	5	5	3	3	5									3.8333333	2	0.0	2.0	1.0	1.0	1.5723733	
	2.0	77	1	1	2	2	1		2	1	1	2	2		2	2.6014717	2.6014717		1	10.0	2.0	4.5	4.0		
1.8541561	1.0	72	1	3	4	4	4	3	4		2	2	3	3	3	2.6014717	2.6014717	3.6666667	0	3.0	2.0	2.0	3.5	1.3134835	1.0
0.28585818	2.0	79	1	1	1	3	2	2	1	1	1	1	2	1	2		1.8319135	1.6666666	1	10.0	2.0	3.5	4.0	-0.9314072	
1.7815756	1.0	64	1	3	1	1	1	1	3	4	2	1	3	1	3	0.21882248	0.21882248	1.6666666	1	4.0	2.0	2.0	2.0	-0.7779143	1.0
	1.0	66	0	2	1	2	2	2	2	1	1	1	1	1	1	1.6657629	1.6657629	1.8333334	0	9.0	3.0	1.0	1.0	-0.68258977	1.0
	1.0	51	1	2	2	2	2	2	2	2	2	4	4	2	2	0.21882248	2.1680865	2.0	2	7.0	3.0	2.0	4.0	-0.51093906	1.0
	1.0	68	0	1	2	2	3	1	1	1	2	2	2	3	1	0.8319135	0.8319135	1.6666666	2	7.0	3.0	3.0	1.5	-0.9185578	1.0
1.8549457	1.0	62	1	4	5	1	1	1	1	3	2	1	3	2	1	2.334237	2.334237	2.1666667	1	2.0	1.0	1.0	2.0	-0.4468424	1.0
0.31237897	1.0	66	0	1	1	4	3	3	1	1	2	1	1	1	1	1.8319135	1.8319135	2.1666667	2	9.0	3.0	4.0	3.5	-0.43229783	1.0
	1.0	69	1	1	3	3	4	3	1	3	3	1	3	2	3	2.334237	2.334237	2.5	0	1.0	2.0	1.0		-0.07380978	
	1.0	75	0	4	3	4	4	3	3	3	2	2	3	2	3	1.8319135	1.8319135	3.5	1	8.0	2.0	3.5	2.5	1.039407	1.0
0.6683417	1.0	63	0	3	3	2	3	2	3	3	2	2	4	2	3	0.21882248	0.21882248	2.6666667	2	2.0	1.0	1.5	2.0	0.23465058	1.0
0.73014444	1.0	61	0	1	2	2	2	2	4	2	2	4	2	2	2	0.74283504	0.74283504	2.1666667	2	5.0	3.0	3.0	1.0	-0.15540802	1.0
	1.0	61	1	2	2	2	3	3	3	3	2	2	2	3	2	0.3342371	0.3342371	2.5	1	8.0	2.0	3.5	2.0	0.08630818	1.0
0.2947968	2.0	69	1	1	2	4	3		3	1	5	1	5	3	3	0.16808653	0.16808653		1	5.0	3.0	2.0	3.0		
1.6703261	2.0	39	1	2	5	5			3	3	4	3	4	3	3	0.16808653	0.16808653		2	5.0	3.0		2.0		
0.89894915	1.0	49	0	3	2	2	3	2	2	4	2	3	3	3	3	1.3342371	1.3342371	2.3333333	2	8.0	2.0	3.0	2.0	-0.19010545	1.0
1.7775648	1.0	63	1	2	2	2	4	2	2	4	3	4	4	2	4	0.21882248		2.3333333	1	7.0	3.0	2.0	2.0	-0.17063099	1.0
0.7834451	1.0	74	1	3	4	3	4	2	4	3	3	2	4	3	4	0.25716496	0.25716496	3.3333333	1	5.0	1.0	2.5	3.0	0.98452806	1.0
	2.0	60	1	1	2	3	1	2	1	1	1	3	2	3	2	3.334237	3.334237	1.6666666	1	7.0	1.0	2.5	5.0	-0.9299105	1.0
	1.0	71	0	1	2	2	2	1	2	1	2	1	3	2	2			1.6666666	1	3.0	2.0	1.0	1.0	-0.8356065	
	0.0	52	0	1	2	3	2	2	2									2.0	2	10.0	3.0	3.0	2.0	-0.50665116	
	1.0	59	1	4	2	1	4	3	4	3	2	4	4	3	3	2.1680865	2.1680865	3.0	0	0.0	1.0	3.0	1.0	0.6559592	1.0
	1.0	44	0	2	5	5	4	5											2	7.0	3.0		1.0		
	1.0	70	0	2	2	4		2	3										2	5.0	3.0	3.5	2.0		
1.6740073	1.0	73	0	1	1	1	1	1	1	1	1	1	2	1	1	0.16808653	0.16808653	1.0	0	8.0	1.0	4.0	4.0	-1.585484	1.0
5.7823834	2.0	65	0	3	2	3	4	3	3	2	2	2	3	2	4	0.3342371	0.3342371	3.0	0	5.0	2.0	2.0	1.0	0.56210923	1.0
1.2043258	1.0	72	0	4	3	1	3	2	3	4	3	1	3	2	3	2.2188225	2.2188225	2.6666667	1	0.0	2.0	1.5	1.0	0.23036271	1.0
0.67581767	1.0	84	0	2	3	2	4	3	3	1	5		5		5	0.8319135	0.8319135	2.8333333	1	10.0	3.0		3.0	0.42811295	
1.0494727	1.0	48	0	2	1	2	2	2	1	1	1	4	4	3	1	3.2188225	1.6014717	1.6666666	2	10.0	2.0	4.5	5.0	-0.93569505	1.0
	1.0	68	1	4	3	3	3	2	4									3.1666667	1	1.0	1.0	1.0	3.0	0.7934029	
	1.0	57	1	2	2	1	1	1	1									1.3333334	2	7.0	2.0	3.5	3.0	-1.2631537	
2.022299	1.0	52	1	4	4	2	2	3	4	4	4	4	4	3	4	2.7811775	2.7811775	3.1666667	1	3.0	1.0	2.0	1.0	0.8139201	1.0
0.34980473	1.0	67	0	2	2	2	3	3	3	3	2	1	4	3	3	0.7811775	0.7811775	2.5	2	8.0	1.0		2.0	0.08630818	
	1.0	56	0	4	1	1	1	1	1									1.5	1	10.0	3.0	4.5	3.0	-1.1334453	
0.3275981	1.0	65	0	2	3	1	4	1	3	4	4	1	4	3	2	2.665763	2.665763	2.3333333	2	4.0	2.0	1.0	3.0	-0.07483031	1.0
	1.0	54	0	1	1	2	1	1	1	1	1	4	4	1	1	3.7811775	1.8319135	1.1666666	2	8.0	2.0	4.0	3.0	-1.4305166	1.0
0.8521043	1.0	42	1	3	5	3	3	3	5	5					5			3.6666667	2	0.0	1.0		1.0	1.413118	
	1.0	76	0	1	2	2	3	2	2	2	2	3	3	2	2	1.7811775	1.7811775	2.0	1	10.0	2.0	1.5	2.0	-0.49146459	1.0
1.7598796	1.0	61	0	1	2	1	2	1	1	1	2	2	2	2	1	0.7811775	0.7811775	1.3333334	1	7.0	2.0	2.0	2.5	-1.2436793	1.0
4.01552	2.0	62	1	1	2	4	2		1		1	4	4	3	1	0.16808653	0.16808653		1	6.0	1.0	1.0	3.0		
2.2335863	1.0	46	1	2	1	3	2	1	2	1	1	1	1	1	1	2.334237	2.334237	1.8333334	1	5.0	2.0	3.0	4.0	-0.70161027	1.0
	1.0	35	1	2	2	5	4	3	2									3.0	2	4.0	1.0	2.5	1.5	0.46825925	
	2.0	36	0	4		3	3	3			5	3	3		5				2	0.0	0.0	3.0	3.0		
4.641714	1.0	58	1	4	1	2	2	3	2	4	1	2	2	2	2	3.1680865	3.1680865	2.3333333	0	0.0	1.0	1.0	1.0	-0.20724273	1.0
0.76916116	1.0	55	0	2	3	3	3	4	3	3	3	5	5	2	4	2.171185	2.171185	3.0	2	7.0	2.0	3.5	1.0	0.58691424	1.0
	1.0	59	0	3	3	2	3	4	4	3	2	3	3	4	2			3.1666667	1	8.0	3.0	3.5	1.0	0.8357317	
0.83479935	2.0	52	0	1	1	1	4	1	1	1	1	1	1	1	1			1.5	2	7.0	3.0	5.0	1.0	-1.075022	
	1.0	52	0	2	2	1	1	3	2	2	1	1	3	3	1	2.8319135	2.8319135	1.8333334	2	10.0	2.0	5.0	1.0	-0.6620726	1.0
	2.0	47	0	3	1	1	2	3	1	1	2	1	1	3	1	0.8319135	0.8319135	1.8333334	2	8.0	2.0	2.5	1.5	-0.765995	1.0
	1.0	52	0	4	3	4	4	3	4									3.6666667	2	6.0	3.0	3.5	1.0	1.2925123	
	1.0	62	1		2	3	3	3	3	3	2	4	5	2	4	3.1680865	3.1680865		2	8.0	1.0	2.0	2.5		
5.7823834	1.0	62	1	3	3	1	3	1	3		4	3		3	4	0.21882248	0.21882248	2.3333333	0	1.0	1.0	1.0		-0.09430477	
1.5977567	1.0	62	0	3	3	3	5	3	3	3	3	3	3	3	3	2.334237		3.3333333	1	6.0	2.0	3.0	1.0	0.903914	1.0
	2.0	35	1		3					4			3		4				2	0.0	1.0				
	1.0	68	1	2	2	1	1	3	2	1	1	2	2	4	2	0.7811775	1.1680865	1.8333334	1	6.0	2.0	1.0	1.0	-0.6620726	1.0
	1.0	72	1	1	1	1	2	2	1	1	1	2	1	3	1	1.8319135	1.8319135	1.3333334	2	10.0	2.0	3.5	3.0	-1.2413421	1.0
	1.0	66	1	1	1	2	1	1	1									1.1666666	2	7.0	1.0	4.0	4.0	-1.4305166	
1.8963528	1.0	70	1	1	2	2	4	1	1	1	2	1	4	1	2	1.1680865	1.1680865	1.8333334	0	5.0	2.0	1.0	4.0	-0.7484038	1.0
2.881015	1.0	56	0	3	2	1	1	3	2	1	2	5	1	1	2			2.0	1	7.0	2.0	3.0	1.0	-0.5113931	
1.022262	1.0	50	1	2	1	2	3	2	1	1	2	2	2	2	2	1.7811775	1.7811775	1.8333334	2	8.0	3.0	4.5	2.0	-0.765541	1.0
0.7812174	1.0	69	1		2	1	3	1	4		2	3		1	1				1	0.0	1.0	1.0	1.0		
	1.0	73	1	2	2	2	2	2	2	1	1	1	1	1	1	1.7811775	0.16808653	2.0	0	7.0	1.0	3.0	1.0	-0.51093906	1.0
0.41946787	1.0	73	1	3	1	2	1	3	1	2	1	1	1	2	1	0.16808653	0.16808653	1.8333334	2	8.0	3.0	3.5	3.0	-0.78118163	1.0
0.88363814	1.0	49	1	3	3	3	4	4	4	3	4	3	2	4	4	2.334237	2.334237	3.5	2	0.0	2.0	3.0	3.0	1.1608531	1.0
0.81711054	1.0	66	1	3	4	2	3	3	2	3	2	4	3	3	2	0.8319135	0.8319135	2.8333333	1	4.0	2.0	3.0	3.0	0.32718393	1.0
	2.0	70	1	2	2	4	3	4	2									2.8333333	0	5.0	3.0	2.0	1.0	0.31712568	
	2.0	49	1	3	3	3	3	3	3	4	3	4	4	3	2			3.0	1	5.0	2.0	2.0	1.0	0.5636059	
2.725208	2.0	77	0	2	2	1	2	3	2	1	1	1	2	1	2	0.39852834	0.39852834	2.0	0	8.0	2.0	3.0	2.0	-0.4919186	1.0
	1.0	77	1	3	3	1	3	2	2									2.3333333	1	1.0	2.0	1.0	3.0	-0.17342216	
	1.0	59	0	1	1	3	4	2	4	1	1	2	5	3	1			2.5	2	4.0	3.0		1.0	0.16821675	
	1.0	60	0	1	4	2	4	2	3	2	3	4	4	1	3	0.17118502	0.17118502	2.6666667	2	2.0	2.0	1.5	1.0	0.2750962	1.0
	1.0	71	1	1	1	1	2	4	1	1	1	2	3	3	2	1.6014717	1.6014717	1.6666666	2	6.0	2.0	2.0	2.0	-0.8933663	1.0
	1.0	64	1	5	1	1	1	1	1	2	1	1	1	1	3			1.6666666	2	10.0	2.0	5.0	1.0	-0.98276573	
2.2781632	1.0	42	1	5	5	4	3	4	4	5	5	5	4	4	4	0.6657629	0.6657629	4.1666665	1	5.0	2.0	5.0	1.0	1.7903272	1.0
	2.0	48	0	1	2	4	5	3	2	1	2	5	2	1	1	0.7811775	0.7811775	2.8333333	2	10.0	2.0	4.0	2.0	0.33276626	1.0
	1.0	49	0		3	5	4	3	5										2	3.0	1.0	1.5	2.0		
0.32682934	1.0	74	0	2	3	1	2	2	3	2	2	4	2	2	3	0.8319135	0.8319135	2.1666667	2	7.0	3.0	2.5	3.0	-0.24115047	1.0
1.0909226	2.0	51	0	5	2	4	5	5	5	3	2	2	1	5	4	0.16808653		4.3333335	2	10.0	2.0	3.0	1.0	2.0427763	1.0
	2.0	75	0	1	2	4	4		4	1	2	4	4	4	4				2	1.0	2.0	1.0	2.0		
1.6072491	2.0	55	1	1	2	1	4	2	2	1	2	2	2	2	1	0.16808653	0.16808653	2.0	2	7.0	2.0	4.0	3.5	-0.476278	1.0
1.0089618	1.0	52	1	1	2	2	3	2	2	1	1	3	2	3	2	1.2188225	1.2188225	2.0	2	3.0	2.0	3.5	2.5	-0.49146459	1.0
	2.0	58	1	3	5	4	4	2	2	1	4	5	3	2	2	0.8319135	0.8319135	3.3333333	2	6.0	2.0	3.0	3.0	0.80493563	1.0
	1.0	53	0		4	3	3	3	3	1	4	2	4	3	3		2.8319135		2	6.0	1.0	2.0	1.0		
4.141286	1.0	64	1	2	2	2	2	2	2	2	4	2	2	2	2	1.3342371	1.3342371	2.0	0	5.0	2.0	2.0	1.5	-0.51093906	1.0
	1.0	71	1	2	3	3	4	3	3	3	5		3		1	2.334237	2.334237	3.0	2	0.0	1.0	1.0		0.5830804	
	1.0	36	1	1	2	1	1	2	2									1.5	1	7.0	2.0	3.5	2.5	-0.9867401	
0.811186	1.0	58	1	1	5	4	5	3	5	1	3	3	4	3	4	2.7811775	0.8319135	3.8333333	2	4.0	2.0	3.0	2.5	1.6070343	1.0
1.3459219	2.0	60	1	2	2	3	4	3	3	3	2	2	4	3	3	0.25716496	0.25716496	2.8333333	2	7.0	3.0	4.0	3.0	0.41142964	1.0
	1.0	40	0	1	1	5				1	1	1	1	1	1	0.8319135	0.8319135		1	10.0	2.0	5.0	5.0		
0.76745003	1.0	80	1	2	1	2	3	1	1	1	2	3	3		1	2.8319135	2.8319135	1.6666666	1	10.0	2.0	3.5	1.0	-0.93952894	1.0
0.3166109	1.0	74	0	2	2	2	3	2	3	1	2	1	4	3	3	2.8319135	2.8319135	2.3333333	2	5.0	3.0	1.0		-0.08767972	
	1.0	36	0	2	1	5	1	3	1									2.1666667	2	9.0	3.0	4.0	4.0	-0.46695888	
	1.0	33	1	5	4	4	4	2	2									3.5	1	0.0	3.0		1.0	0.93464404	
	1.0	51	0	4	1	4	3	3	2									2.8333333	2	8.0	2.0	3.5	1.0	0.2728462	
	1.0	47	1	3	2	2		3	3	3	5	2	3	4	2	0.17118502	0.17118502		1	6.0	0.0	1.0	1.0		
	1.0	53	1	2	1	1	2	2	1	2	1	1	2	3	1	4.334237	3.3985283	1.5	2	8.0	3.0	3.5	2.5	-1.0906625	1.0
1.6754361	1.0	63	0	2	3	1	5	3	3	3	2	1	1	3	2	3.1680865	3.1680865	2.8333333	1	5.0	1.0	2.0	3.0	0.44329953	1.0
0.7908916	1.0	66	0	1	2	1	1	1	1	1	2	1	1	1	1	0.21882248	0.21882248	1.1666666	1	8.0	3.0	3.0	1.0	-1.4138333	1.0
1.4128408	1.0	45	0	2	1	3	2	5	2	2	2	2	2	2	2	0.8319135	4.398528	2.5	2	6.0	0.0	2.5	2.5	-0.0056586186	1.0
1.3157943	1.0	58	0	5	1	1	2	1	1	4	2	1	1	4	4			1.8333334	2	1.0	1.0	1.0	1.5	-0.8126117	
0.7155379	1.0	69	0	2	2	5	3	3	1	2	2	3	2	3	2		2.828815	2.6666667	1	8.0	2.0	3.0	1.0	0.044999916	
	1.0	67	0	1	1	2	2	1	1									1.3333334	2	8.0	3.0	3.5	2.5	-1.2603625	
0.7263044	1.0	74	0	1	1	1	2	3	1	1	1	1	2	2	1	0.3342371	0.60147166	1.5	1	8.0	2.0			-1.0673542	
4.057729	1.0	51	0	2	2	2	2	2	2	3	2	3	3	3	3	3.2188225	3.2188225	2.0	0	7.0	1.0	4.0	4.0	-0.51093906	1.0
0.29510155	1.0	73	0	2	2	4	3	3	2	1	1	4	2	2	4	5.334237	5.334237	2.6666667	2	4.0	0.0	2.0	1.5	0.14313777	1.0
	1.0	37	0	4	4	4	4	4	2	4	2	1	5	1	3	0.21882248	2.1680865	3.6666667	2	9.0	2.0	4.5	3.0	1.1319404	1.0
1.8075955	1.0	68	0	1	1	2	2	2	2	1	2	2	3		2	0.8319135	0.8319135	1.6666666	0	7.0	3.0	4.0	3.0	-0.83326936	1.0
	1.0	50	0	1	3	2	1	4	4									2.5	2	5.0	2.0	2.0	1.0	0.19406448	
	1.0	46	1	4	3	3	4	3	2									3.1666667	1	4.0	1.0	1.0	2.5	0.63133425	
	2.0	33	1	1	2	4	3	3	3									2.6666667	2	6.0	1.0	2.5		0.24556349	
1.921121	2.0	33	1	1	2	5	5	4	1	4	2	4	4	4	2	0.16808653	0.16808653	3.0	2	4.0	1.0	4.0	1.0	0.4086163	1.0
	1.0	58	1	5	4	3	4		5										1	3.0	1.0	1.5	1.5		
	1.0	30	1	2	5	2	3	4	4									3.3333333	1	0.0	2.0	1.0	1.0	1.0283536	
	2.0	31	1	3	4	3	1	4	2									2.8333333	2	6.0	1.0	2.0	2.5	0.3158312	
0.8821135	1.0	52	1	3	2	3	3	3	3		2		4	3	3	2.828815	2.828815	2.8333333	2	7.0	0.0	3.0	2.0	0.3919552	1.0
1.0620564	1.0	38	1	4	5		3	2	3	4	5	2		3	4	2.2188225	2.2188225		2	1.0	0.0	1.0			
0.32054842	1.0	81	0	3	4	1	3	2	4	4	4	2	3	5	5		2.1680865	2.8333333	2	3.0	1.0	2.5	2.5	0.5044392	
	1.0	47	1	2	4	3	4	3	2									3.0	2	3.0	1.0	2.0	2.0	0.50162584	
	1.0	22	1	3	3	3	1		4										0	0.0	0.0	4.0	2.5		
	1.0	36	1	3	4	4	4	3	2									3.3333333	2	6.0	2.0	1.5	1.0	0.80727285	
	1.0	50	1	2	2	3	4	2	2									2.5	1	7.0	2.0	2.5	2.5	-0.015663546	
	1.0	51	1	2	2	4	4	1	1	2	2	4	4	2	2	1.2188225	3.1680865	2.3333333	2	4.0	2.0	1.0	1.5	-0.28778931	1.0
1.4801455	2.0	54	1	1	1	1	4	1	1	1	1	2	2	2	2	2.8319135	2.8319135	1.5	2	10.0	3.0		1.0	-1.075022	
	1.0	25	1	2	4	4	4	2	4	4	3		4	3	3	4.828815	4.828815	3.3333333	1	5.0	1.0	2.0	1.0	0.98881596	1.0
	1.0	57	1	3	2	3	3	3	2	3	2	3	2	3	3			2.6666667	1	5.0	1.0	3.0	1.0	0.1388499	
	1.0	37	1							3	3	2	3	4	4	1.3985283	1.3985283		1	1.0	0.0				
	1.0	62	1	1	2	2	1	3	2	1	2	2	3	1	2	1.7811775	0.16808653	1.8333334	2	6.0	2.0	3.0	4.5	-0.65778476	1.0
1.7078723	2.0	40	1	3	3	3	3	2	3	3	3	4	2	4	3	4.334237	4.828815	2.8333333	2	8.0	2.0	4.0	4.0	0.389618	1.0
	1.0	63	1	2	1	1	2	2	1									1.5	2	8.0	3.0	1.5	1.0	-1.0906625	
1.145853	1.0	35	1	4	3	5	4	4	4	3	2	4	4	4	5	1.1680865	1.1680865	4.0	2	5.0	1.0	3.5	3.0	1.6214676	1.0
	2.0	35	1	1	1	1	1	1	1									1.0	2	7.0	3.0	3.0	4.0	-1.585484	
0.7729947	1.0	48	1	3	5	3	4	4	3	1	1	2	3	1	1	0.17118502	0.17118502	3.6666667	2	6.0	0.0	2.0	3.5	1.2510493	1.0
2.0621502	1.0	44	1	2	2	2	4	2	2	2	2	2	2	2	3	2.1680865	2.1680865	2.3333333	1	3.0	2.0	3.0	1.0	-0.17063099	1.0
1.8724475	1.0	67	1	1	3	1	2	1	1		2	1	2	3	1	2.1680865	0.21882248	1.5	0	5.0	0.0	1.5	2.5	-1.0720285	1.0
1.8227952	1.0	62	1	5	5	5		5	5	5	5	5	5	5	5	2.171185	2.171185		1	5.0	1.0	3.0	1.0		
1.7903199	1.0	57	1	3	2	2	3	3	3	3	2	3	3	3	3	0.6657629	0.6657629	2.6666667	1	5.0	2.0	3.0	2.0	0.23698775	1.0
	2.0	45	1			4				1	3	4				2.1680865	2.1680865		2	4.0	1.0		1.0		
0.7801554	1.0	60	0	3	1	1	2	3	2	2	2	3	3	3	1	2.828815	2.828815	2.0	2	8.0	0.0	2.5	3.0	-0.51288974	1.0
0.91004306	1.0	48	1	5	5	5	5	5	5	4	5	4	5	4	5			5.0	2	0.0	1.0	2.5	1.0	2.7126958	
	0.0	49	1	3	3	4	4	3	2	3	2	3	2	3	3	0.25716496		3.1666667	2	4.0	3.0	2.0	2.0	0.6356221	1.0
	2.0	30	1	4	1	4	4	2	1									2.6666667	2	9.0	2.0	3.0	4.0	0.015907012	
	1.0	53	1	2	2	4	4	3	4	2	2	2	4	2	3	0.21882248	0.21882248	3.1666667	1	5.0	2.0	4.0	1.0	0.8195024	1.0
	1.0	60	0	2	1	5	5	4	2	1	1	1	4	1	1			3.1666667	1	10.0	2.0	5.0	3.0	0.64075047	
0.09197735	2.0	73	1	2	1	3	2	1	2	1	1	1	2	3	2	0.25716496	0.25716496	1.8333334	2	7.0	2.0	2.0	1.5	-0.70161027	1.0
5.7823834	2.0	39	1	2	2	4	4	2	2	4	3	2	2	4	2		2.828815	2.6666667	1	5.0	1.0	2.0	2.0	0.1393039	
	1.0	58	1	1	4		3	2	1	1	5	5	3	1	3	1.171185	1.171185		0	8.0	3.0	3.5	1.5		
	1.0	51	1	2	3	4	4	3	4									3.3333333	2	5.0	1.0	3.0	2.5	0.9911531	
	1.0	69	1	4	5	4	3	3	3	2	2	1	3	3	2	1.1680865	0.7811775	3.6666667	0	2.0	3.0	1.0	1.0	1.2125545	1.0
4.35111	1.0	56	1	1	4	4	4	2	4	1	5	4	4	2	2	2.171185	2.171185	3.1666667	0	8.0	2.0	4.0	4.0	0.8381364	1.0
	1.0	21	1	2	3	2	2	3	3									2.5	2	6.0	1.0	2.0	3.0	0.08780488	
	1.0	69	1	1	1	2	1	2	1	1	2	4	3	2	1	2.7811775	2.7811775	1.3333334	1	10.0	1.0	4.0	1.0	-1.2565287	1.0
1.147986	1.0	29	1	4	2	2	4	4	2	3	4	2	2	2	2	4.334237	0.16808653	3.0	2	8.0	1.0	2.0	2.5	0.47870398	1.0
0.86229795	1.0	50	1	4	4	3	4	3	4	2	2	2	3	2	3	4.828815	4.828815	3.6666667	2	4.0	2.0	2.0	2.0	1.3091955	1.0
	1.0	63	1	2	4	5	3	1	4	3	4	4	4	1	4	1.171185	1.171185	3.1666667	2	4.0	2.0	1.5	1.0	0.79964143	1.0
	2.0	38	1	5	1	2	5	4	5	5	1	5	5	4	4	2.171185	2.171185	3.6666667	2	10.0	1.0	4.5	5.0	1.3872027	1.0
1.9285232	1.0	22	0	3	3	3	3	3	3	3	3	3	3	3	3	0.8319135	0.8319135	3.0	2	6.0	1.0	3.0	3.0	0.5636059	1.0
1.8028569	1.0	22	0	3	3	3	3	3	3	3	3	3	3	3	3	0.8319135	0.8319135	3.0	2	8.0	1.0	3.0	3.0	0.5636059	1.0
	1.0	58	1	2	1	1	1	1	4	2	1	1	1	2	2	0.8319135	0.8319135	1.6666666	0	6.0	2.0	2.5	1.0	-0.6754886	1.0
0.6954997	0.0	31	1	4	3	3	5	4	3	5	3	4	4	4	4	0.39852834	0.39852834	3.6666667	2	3.0	2.0	4.0	2.0	1.2285814	1.0
	2.0	23	1	3	5		3	2	3	4	4	3	4	4	3				1	6.0	2.0	3.5	2.5		
0.78868484	1.0	68	1	1	2	1	3	3	4	1	2	2	3	3	3	0.828815	0.828815	2.3333333	1	3.0	2.0	1.0	3.0	0.033766467	1.0
1.8870071	1.0	49	0	1	2	5	2	2	2	4	4	3	2	3	2	1.828815	1.828815	2.3333333	1	7.0	2.0	1.5	1.0	-0.1967163	1.0
	1.0	67	0	1	5	1	2	1	2									2.0	1	7.0	2.0	5.0	1.0	-0.4756218	
	2.0	70	1	3	3	2	3	2	2	3	2	4	4	3	3			2.5	0	0.0	0.0	1.0	1.0	-0.018454717	
	1.0	48	1	1	2	4	3	1	3	2	2	3	4	2	2	0.21882248	2.1680865	2.3333333	2	2.0	3.0	1.0	2.0	-0.10241232	1.0
2.116724	1.0	39	1	2	2	3	1	2	2	3	4	2	1	2	3			2.0	1	6.0	2.0	2.5	2.5	-0.52612567	
	1.0	59	0	4	2	2	2	2	4	2	2	2	2	2	2		0.16808653	2.6666667	1	7.0	1.0	2.0	2.0	0.29663068	
1.4908068	0.0	53	1	1	2	1	1	1	1	1	1	1	1	1	1			1.1666666	2	0.0	0.0		1.0	-1.4138333	
	1.0	50	1	2	2	3	4	3	4	2	3	5	5	3	2	1.828815	1.828815	3.0	2	3.0	2.0	2.5	1.0	0.6645349	1.0
1.8188616	2.0	29	1	2	3	4	4	2	3	1	5	2	5	3	4		1.257165	3.0	2	1.0	1.0	1.0	3.0	0.5640599	
	1.0	42	1	4	2	1	3	1	1									2.0	1	0.0	2.0	1.0	1.0	-0.62148654	
	1.0	44	1	3	3	3	4	3	3	3	3	3	3	3	3	3.1680865	1.2188225	3.1666667	1	0.0	1.0	1.0	1.5	0.73375994	1.0
	2.0	55	1	1	4	4	3	1	3									2.6666667	1	5.0	1.0	1.5	3.0	0.24088915	
	0.0	40	1	3	2	2	3	2	4	2	2	1	3	2	4			2.6666667	1	4.0	0.0			0.31610516	
	1.0	48	1	5	4	3	3	5		3	4	3	1	4	2	0.16808653	0.16808653		1	8.0	2.0	3.5	2.0		
	1.0	60	1	1	2	1	2	2	2									1.6666666	0	0.0	2.0	1.0	1.0	-0.8165861	
	1.0	43	1	4	4	4	4	3	4	4	5	4	5	3	4	1.171185	1.171185	3.8333333	1	0.0	3.0		1.0	1.464163	
	2.0	52	1	4	4	4	4	3	3									3.6666667	2	6.0	2.0	4.0	3.0	1.2110577	
	2.0	46	1	3	2	4	3	2	2	4	1	5	5	1	1	2.1680865	2.1680865	2.6666667	2	7.0	2.0	4.5	1.0	0.11982944	1.0
0.36208728	1.0	67	1	1	1	2	2	1	1	1	2	1	3	1	1	0.16808653	0.16808653	1.3333334	2	6.0	3.0	3.5	2.5	-1.2603625	1.0
1.965244	1.0	51	1	1	1	1	1	2	1	1	1	5	1	1	1	2.7811775	2.7811775	1.1666666	1	10.0	1.0	2.0	1.5	-1.4114962	1.0
